"Harvested_Date","Mobile_id","location_id","Lot_ID","Date&Time","IP_ID","Item_Name","Quantity","Harvesting_ID","Field_ID","Date of Cooling","IP_Date","Subsequent_ID","Outbreak"
"2023-06-29",153,71,"LOT4770_IP_2023-06-29_71","2022-01-16","IP4770","Cotija Cheese",557,"H4770",26,"2022-01-17","2022-01-17","R4770","no"
"2023-05-12",189,87,"LOT4771_IP_2023-05-12_87","2022-08-30","IP4771","Emmental Cheese",665,"H4771",32,"2022-08-29","2022-08-29","R4771","no"
"2023-06-13",199,92,"LOT4772_IP_2023-06-13_92","2022-04-04","IP4772","Feta Cheese",696,"H4772",33,"2022-04-04","2022-04-04","R4772","no"
"2023-07-24",36,17,"LOT4773_IP_2023-07-24_17","2021-09-25","IP4773","Asiago Cheese",204,"H4773",7,"2021-09-26","2021-09-26","R4773","no"
"2023-07-23",159,73,"LOT4774_IP_2023-07-23_73","2021-09-28","IP4774","Cotija Cheese",575,"H4774",27,"2021-09-29","2021-09-29","R4774","no"
"2023-04-16",296,136,"LOT4775_IP_2023-04-16_136","2022-12-26","IP4775","Grated Parmesan Cheese",987,"H4775",49,"2022-12-25","2022-12-25","R4775","yes"
"2023-06-12",103,48,"LOT4776_IP_2023-06-12_48","2022-04-07","IP4776","Cheese Curds Cheese",408,"H4776",18,"2022-04-07","2022-04-07","R4776","no"
"2023-05-01",108,50,"LOT4777_IP_2023-05-01_50","2022-10-17","IP4777","Pepper Jack Cheese",423,"H4777",19,"2022-10-16","2022-10-16","R4777","no"
"2023-06-05",208,96,"LOT4778_IP_2023-06-05_96","2022-05-09","IP4778","Gorgonzola Cheese",724,"H4778",35,"2022-05-09","2022-05-09","R4778","no"
"2023-05-27",277,128,"LOT4779_IP_2023-05-27_128","2022-06-19","IP4779","Limburger Cheese",932,"H4779",46,"2022-06-19","2022-06-19","R4779","yes"
"2023-03-27",197,91,"LOT4780_IP_2023-03-27_91","2023-03-26","IP4780","Feta Cheese",691,"H4780",33,"2023-03-26","2023-03-26","R4780","no"
"2023-07-30",5,3,"LOT4781_IP_2023-07-30_3","2021-08-26","IP4781","Blue Cheese",113,"H4781",2,"2021-08-27","2021-08-27","R4781","no"
"2023-05-20",249,115,"LOT4782_IP_2023-05-20_115","2022-07-22","IP4782","Havati Cheese",847,"H4782",42,"2022-07-22","2022-07-22","R4782","no"
"2023-04-19",252,116,"LOT4783_IP_2023-04-19_116","2022-12-10","IP4783","Havati Cheese",857,"H4783",42,"2022-12-09","2022-12-09","R4783","no"
"2023-06-18",63,29,"LOT4784_IP_2023-06-18_29","2022-03-10","IP4784","Brie Cheese",285,"H4784",11,"2022-03-11","2022-03-11","R4784","no"
"2023-07-24",277,127,"LOT4785_IP_2023-07-24_127","2021-09-24","IP4785","Limburger Cheese",930,"H4785",46,"2021-09-24","2021-09-24","R4785","yes"
"2023-08-03",115,53,"LOT4786_IP_2023-08-03_53","2021-08-11","IP4786","Pepper Jack Cheese",444,"H4786",20,"2021-08-12","2021-08-12","R4786","no"
"2023-06-18",253,116,"LOT4787_IP_2023-06-18_116","2022-03-09","IP4787","Havati Cheese",859,"H4787",42,"2022-03-09","2022-03-09","R4787","no"
"2023-04-10",87,40,"LOT4788_IP_2023-04-10_40","2023-01-20","IP4788","Cheddar Mix Cheese",359,"H4788",15,"2023-01-19","2023-01-19","R4788","no"
"2023-04-12",281,129,"LOT4789_IP_2023-04-12_129","2023-01-15","IP4789","Monterey Jack Cheese",942,"H4789",47,"2023-01-14","2023-01-14","R4789","yes"
"2023-04-17",99,46,"LOT4790_IP_2023-04-17_46","2022-12-22","IP4790","Cheese Curds Cheese",396,"H4790",17,"2022-12-22","2022-12-22","R4790","no"
"2023-05-07",18,9,"LOT4791_IP_2023-05-07_9","2022-09-20","IP4791","Mozarilla Cheese",152,"H4791",4,"2022-09-20","2022-09-20","R4791","no"
"2023-04-14",233,107,"LOT4792_IP_2023-04-14_107","2023-01-03","IP4792","Halloumi Cheese",799,"H4792",39,"2023-01-02","2023-01-02","R4792","no"
"2023-06-23",284,131,"LOT4793_IP_2023-06-23_131","2022-02-16","IP4793","Monterey Jack Cheese",953,"H4793",47,"2022-02-17","2022-02-17","R4793","yes"
"2023-05-26",73,34,"LOT4794_IP_2023-05-26_34","2022-06-23","IP4794"," Burrata Cheese",316,"H4794",13,"2022-06-23","2022-06-23","R4794","no"
"2023-07-21",278,128,"LOT4795_IP_2023-07-21_128","2021-10-06","IP4795","Limburger Cheese",933,"H4795",46,"2021-10-06","2021-10-06","R4795","yes"
"2023-04-10",255,117,"LOT4796_IP_2023-04-10_117","2023-01-24","IP4796","Havati Cheese",865,"H4796",43,"2023-01-24","2023-01-24","R4796","no"
"2023-04-21",73,34,"LOT4797_IP_2023-04-21_34","2022-12-05","IP4797"," Burrata Cheese",316,"H4797",13,"2022-12-04","2022-12-04","R4797","no"
"2023-06-11",100,46,"LOT4798_IP_2023-06-11_46","2022-04-12","IP4798","Cheese Curds Cheese",397,"H4798",17,"2022-04-13","2022-04-13","R4798","no"
"2023-05-22",210,97,"LOT4799_IP_2023-05-22_97","2022-07-11","IP4799","Gorgonzola Cheese",729,"H4799",35,"2022-07-11","2022-07-11","R4799","no"
"2023-06-08",173,80,"LOT4800_IP_2023-06-08_80","2022-04-25","IP4800","Creame Cheese",619,"H4800",29,"2022-04-25","2022-04-25","R4800","no"
"2023-03-29",128,59,"LOT4801_IP_2023-03-29_59","2023-03-18","IP4801","Swiss Cheese",483,"H4801",22,"2023-03-17","2023-03-17","R4801","no"
"2023-06-11",235,108,"LOT4802_IP_2023-06-11_108","2022-04-11","IP4802","Halloumi Cheese",804,"H4802",39,"2022-04-11","2022-04-11","R4802","no"
"2023-05-06",138,64,"LOT4803_IP_2023-05-06_64","2022-09-25","IP4803","Colby Cheese",512,"H4803",23,"2022-09-24","2022-09-24","R4803","no"
"2023-04-02",50,23,"LOT4804_IP_2023-04-02_23","2023-02-27","IP4804","Bocconcini Cheese",246,"H4804",9,"2023-02-26","2023-02-26","R4804","no"
"2023-05-31",117,54,"LOT4805_IP_2023-05-31_54","2022-06-01","IP4805","Pepper Jack Cheese",449,"H4805",20,"2022-06-01","2022-06-01","R4805","no"
"2023-03-29",24,12,"LOT4806_IP_2023-03-29_12","2023-03-19","IP4806","American Cheese",169,"H4806",5,"2023-03-18","2023-03-18","SP1806","no"
"2023-06-17",83,39,"LOT4807_IP_2023-06-17_39","2022-03-16","IP4807","Camembert Cheese",348,"H4807",14,"2022-03-16","2022-03-16","R4807","no"
"2023-04-30",4,2,"LOT4808_IP_2023-04-30_2","2022-10-22","IP4808","Blue Cheese",108,"H4808",1,"2022-10-21","2022-10-21","R4808","no"
"2023-06-24",136,63,"LOT4809_IP_2023-06-24_63","2022-02-12","IP4809","Colby Cheese",507,"H4809",23,"2022-02-12","2022-02-12","R4809","no"
"2023-06-09",151,70,"LOT4810_IP_2023-06-09_70","2022-04-22","IP4810","Cotija Cheese",552,"H4810",26,"2022-04-22","2022-04-22","R4810","no"
"2023-07-28",260,120,"LOT4811_IP_2023-07-28_120","2021-09-04","IP4811","Jarlsberg Cheese",880,"H4811",43,"2021-09-05","2021-09-05","R4811","no"
"2023-04-29",177,82,"LOT4812_IP_2023-04-29_82","2022-10-26","IP4812","Creame Cheese",630,"H4812",30,"2022-10-25","2022-10-25","R4812","no"
"2023-04-27",214,99,"LOT4813_IP_2023-04-27_99","2022-11-03","IP4813","Gorgonzola Cheese",741,"H4813",36,"2022-11-02","2022-11-02","R4813","no"
"2023-04-02",175,81,"LOT4814_IP_2023-04-02_81","2023-03-02","IP4814","Creame Cheese",624,"H4814",30,"2023-03-01","2023-03-01","R4814","no"
"2023-04-08",274,126,"LOT4815_IP_2023-04-08_126","2023-01-30","IP4815","Limburger Cheese",923,"H4815",46,"2023-01-29","2023-01-29","R4815","yes"
"2023-07-26",166,77,"LOT4816_IP_2023-07-26_77","2021-09-13","IP4816","Cottage Cheese",597,"H4816",28,"2021-09-14","2021-09-14","R4816","no"
"2023-05-07",263,121,"LOT4817_IP_2023-05-07_121","2022-09-20","IP4817","Jarlsberg Cheese",888,"H4817",44,"2022-09-19","2022-09-19","R4817","no"
"2023-06-25",196,90,"LOT4818_IP_2023-06-25_90","2022-02-05","IP4818","Feta Cheese",687,"H4818",33,"2022-02-05","2022-02-05","R4818","no"
"2023-04-08",155,71,"LOT4819_IP_2023-04-08_71","2023-02-02","IP4819","Cotija Cheese",562,"H4819",26,"2023-02-02","2023-02-02","R4819","no"
"2023-06-19",124,58,"LOT4820_IP_2023-06-19_58","2022-03-02","IP4820","Swiss Cheese",471,"H4820",21,"2022-03-03","2022-03-03","R4820","no"
"2023-07-30",54,25,"LOT4821_IP_2023-07-30_25","2021-08-27","IP4821","Bocconcini Cheese",258,"H4821",10,"2021-08-28","2021-08-28","R4821","no"
"2023-05-30",121,56,"LOT4822_IP_2023-05-30_56","2022-06-06","IP4822","Swiss Cheese",462,"H4822",21,"2022-06-06","2022-06-06","R4822","no"
"2023-03-28",196,90,"LOT4823_IP_2023-03-28_90","2023-03-22","IP4823","Feta Cheese",686,"H4823",33,"2023-03-21","2023-03-21","R4823","no"
"2023-04-12",184,85,"LOT4824_IP_2023-04-12_85","2023-01-15","IP4824","Emmental Cheese",651,"H4824",31,"2023-01-14","2023-01-14","R4824","no"
"2023-08-02",285,131,"LOT4825_IP_2023-08-02_131","2021-08-15","IP4825","Monterey Jack Cheese",955,"H4825",48,"2021-08-15","2021-08-15","R4825","yes"
"2023-05-23",247,114,"LOT4826_IP_2023-05-23_114","2022-07-07","IP4826","Havati Cheese",841,"H4826",41,"2022-07-07","2022-07-07","R4826","no"
"2023-06-21",117,54,"LOT4827_IP_2023-06-21_54","2022-02-25","IP4827","Pepper Jack Cheese",450,"H4827",20,"2022-02-25","2022-02-25","R4827","no"
"2023-07-04",229,105,"LOT4828_IP_2023-07-04_105","2021-12-27","IP4828","Halloumi Cheese",786,"H4828",38,"2021-12-27","2021-12-27","R4828","no"
"2023-05-30",67,31,"LOT4829_IP_2023-05-30_31","2022-06-07","IP4829"," Burrata Cheese",299,"H4829",12,"2022-06-07","2022-06-07","R4829","no"
"2023-07-02",182,84,"LOT4830_IP_2023-07-02_84","2022-01-03","IP4830","Creame Cheese",644,"H4830",31,"2022-01-04","2022-01-04","R4830","no"
"2023-08-01",147,68,"LOT4831_IP_2023-08-01_68","2021-08-16","IP4831","Cold_Pack Cheese",541,"H4831",25,"2021-08-17","2021-08-17","R4831","no"
"2023-04-03",115,53,"LOT4832_IP_2023-04-03_53","2023-02-26","IP4832","Pepper Jack Cheese",444,"H4832",20,"2023-02-25","2023-02-25","R4832","no"
"2023-04-26",65,30,"LOT4833_IP_2023-04-26_30","2022-11-08","IP4833"," Burrata Cheese",293,"H4833",12,"2022-11-07","2022-11-07","R4833","no"
"2023-06-11",208,96,"LOT4834_IP_2023-06-11_96","2022-04-10","IP4834","Gorgonzola Cheese",722,"H4834",35,"2022-04-10","2022-04-10","R4834","no"
"2023-07-31",159,73,"LOT4835_IP_2023-07-31_73","2021-08-22","IP4835","Cotija Cheese",574,"H4835",27,"2021-08-23","2021-08-23","R4835","no"
"2023-07-13",158,73,"LOT4836_IP_2023-07-13_73","2021-11-13","IP4836","Cotija Cheese",572,"H4836",27,"2021-11-14","2021-11-14","R4836","no"
"2023-04-11",20,10,"LOT4837_IP_2023-04-11_10","2023-01-16","IP4837","Mozarilla Cheese",156,"H4837",4,"2023-01-15","2023-01-15","R4837","no"
"2023-04-16",136,63,"LOT4838_IP_2023-04-16_63","2022-12-26","IP4838","Colby Cheese",506,"H4838",23,"2022-12-25","2022-12-25","R4838","no"
"2023-04-19",50,24,"LOT4839_IP_2023-04-19_24","2022-12-11","IP4839","Bocconcini Cheese",249,"H4839",9,"2022-12-11","2022-12-11","R4839","no"
"2023-07-12",71,33,"LOT4840_IP_2023-07-12_33","2021-11-20","IP4840"," Burrata Cheese",312,"H4840",13,"2021-11-21","2021-11-21","R4840","no"
"2023-07-31",29,14,"LOT4841_IP_2023-07-31_14","2021-08-24","IP4841","American Cheese",185,"H4841",6,"2021-08-25","2021-08-25","SP1841","no"
"2023-04-06",168,77,"LOT4842_IP_2023-04-06_77","2023-02-09","IP4842","Cottage Cheese",602,"H4842",28,"2023-02-08","2023-02-08","R4842","no"
"2023-06-17",45,21,"LOT4843_IP_2023-06-17_21","2022-03-15","IP4843","Bocconcini Cheese",233,"H4843",8,"2022-03-16","2022-03-16","R4843","no"
"2023-05-12",283,130,"LOT4844_IP_2023-05-12_130","2022-08-28","IP4844","Monterey Jack Cheese",950,"H4844",47,"2022-08-27","2022-08-27","R4844","yes"
"2023-05-05",4,3,"LOT4845_IP_2023-05-05_3","2022-09-27","IP4845","Blue Cheese",110,"H4845",2,"2022-09-27","2022-09-27","R4845","no"
"2023-05-30",158,73,"LOT4846_IP_2023-05-30_73","2022-06-05","IP4846","Cotija Cheese",574,"H4846",27,"2022-06-05","2022-06-05","R4846","no"
"2023-04-03",224,103,"LOT4847_IP_2023-04-03_103","2023-02-22","IP4847","Farmer Made Organic Cheese",771,"H4847",38,"2023-02-21","2023-02-21","R4847","no"
"2023-05-19",154,71,"LOT4848_IP_2023-05-19_71","2022-07-25","IP4848","Cotija Cheese",561,"H4848",26,"2022-07-25","2022-07-25","R4848","no"
"2023-04-14",275,127,"LOT4849_IP_2023-04-14_127","2023-01-05","IP4849","Limburger Cheese",925,"H4849",46,"2023-01-04","2023-01-04","R4849","yes"
"2023-04-25",173,80,"LOT4850_IP_2023-04-25_80","2022-11-15","IP4850","Creame Cheese",617,"H4850",29,"2022-11-15","2022-11-15","R4850","no"
"2023-05-17",248,114,"LOT4851_IP_2023-05-17_114","2022-08-03","IP4851","Havati Cheese",844,"H4851",42,"2022-08-03","2022-08-03","R4851","no"
"2023-07-27",255,117,"LOT4852_IP_2023-07-27_117","2021-09-08","IP4852","Havati Cheese",863,"H4852",43,"2021-09-09","2021-09-09","R4852","no"
"2023-06-25",205,95,"LOT4853_IP_2023-06-25_95","2022-02-06","IP4853","Gorgonzola Cheese",715,"H4853",35,"2022-02-06","2022-02-06","R4853","no"
"2023-06-24",100,46,"LOT4854_IP_2023-06-24_46","2022-02-11","IP4854","Cheese Curds Cheese",398,"H4854",17,"2022-02-12","2022-02-12","R4854","no"
"2023-04-27",150,69,"LOT4855_IP_2023-04-27_69","2022-11-05","IP4855","Cold_Pack Cheese",548,"H4855",25,"2022-11-05","2022-11-05","R4855","no"
"2023-04-15",219,101,"LOT4856_IP_2023-04-15_101","2022-12-28","IP4856","Farmer Made Organic Cheese",755,"H4856",37,"2022-12-28","2022-12-28","R4856","no"
"2023-04-06",101,47,"LOT4857_IP_2023-04-06_47","2023-02-08","IP4857","Cheese Curds Cheese",400,"H4857",17,"2023-02-07","2023-02-07","R4857","no"
"2023-06-05",230,106,"LOT4858_IP_2023-06-05_106","2022-05-09","IP4858","Halloumi Cheese",790,"H4858",39,"2022-05-09","2022-05-09","R4858","no"
"2023-07-01",67,31,"LOT4859_IP_2023-07-01_31","2022-01-07","IP4859"," Burrata Cheese",300,"H4859",12,"2022-01-07","2022-01-07","R4859","no"
"2023-03-30",203,94,"LOT4860_IP_2023-03-30_94","2023-03-15","IP4860","Feta Cheese",708,"H4860",34,"2023-03-14","2023-03-14","R4860","no"
"2023-03-28",59,28,"LOT4861_IP_2023-03-28_28","2023-03-22","IP4861","Brie Cheese",275,"H4861",11,"2023-03-21","2023-03-21","R4861","no"
"2023-06-06",177,81,"LOT4862_IP_2023-06-06_81","2022-05-02","IP4862","Creame Cheese",628,"H4862",30,"2022-05-02","2022-05-02","R4862","no"
"2023-06-26",203,94,"LOT4863_IP_2023-06-26_94","2022-01-31","IP4863","Feta Cheese",709,"H4863",34,"2022-02-01","2022-02-01","R4863","no"
"2023-06-21",164,76,"LOT4864_IP_2023-06-21_76","2022-02-21","IP4864","Cottage Cheese",592,"H4864",28,"2022-02-22","2022-02-22","R4864","no"
"2023-06-07",111,52,"LOT4865_IP_2023-06-07_52","2022-04-30","IP4865","Pepper Jack Cheese",432,"H4865",19,"2022-04-30","2022-04-30","R4865","no"
"2023-06-03",77,36,"LOT4866_IP_2023-06-03_36","2022-05-20","IP4866","Camembert Cheese",329,"H4866",13,"2022-05-20","2022-05-20","R4866","no"
"2023-04-19",45,21,"LOT4867_IP_2023-04-19_21","2022-12-12","IP4867","Bocconcini Cheese",231,"H4867",8,"2022-12-11","2022-12-11","R4867","no"
"2023-05-18",233,107,"LOT4868_IP_2023-05-18_107","2022-08-01","IP4868","Halloumi Cheese",799,"H4868",39,"2022-08-01","2022-08-01","R4868","no"
"2023-04-15",203,93,"LOT4869_IP_2023-04-15_93","2022-12-31","IP4869","Feta Cheese",707,"H4869",34,"2022-12-31","2022-12-31","R4869","no"
"2023-06-18",231,106,"LOT4870_IP_2023-06-18_106","2022-03-09","IP4870","Halloumi Cheese",792,"H4870",39,"2022-03-09","2022-03-09","R4870","no"
"2023-07-16",41,20,"LOT4871_IP_2023-07-16_20","2021-11-02","IP4871","Asiago Cheese",222,"H4871",8,"2021-11-02","2021-11-02","R4871","no"
"2023-05-27",20,10,"LOT4872_IP_2023-05-27_10","2022-06-20","IP4872","Mozarilla Cheese",157,"H4872",4,"2022-06-20","2022-06-20","R4872","no"
"2023-07-07",170,78,"LOT4873_IP_2023-07-07_78","2021-12-12","IP4873","Cottage Cheese",607,"H4873",29,"2021-12-12","2021-12-12","R4873","no"
"2023-04-03",82,38,"LOT4874_IP_2023-04-03_38","2023-02-24","IP4874","Camembert Cheese",343,"H4874",14,"2023-02-23","2023-02-23","R4874","no"
"2023-06-25",6,3,"LOT4875_IP_2023-06-25_3","2022-02-05","IP4875","Blue Cheese",114,"H4875",2,"2022-02-05","2022-02-05","R4875","no"
"2023-06-07",195,90,"LOT4876_IP_2023-06-07_90","2022-04-29","IP4876","Feta Cheese",684,"H4876",33,"2022-04-29","2022-04-29","R4876","no"
"2023-07-23",216,100,"LOT4877_IP_2023-07-23_100","2021-09-27","IP4877","Farmer Made Organic Cheese",748,"H4877",36,"2021-09-28","2021-09-28","R4877","no"
"2023-07-07",178,82,"LOT4878_IP_2023-07-07_82","2021-12-13","IP4878","Creame Cheese",634,"H4878",30,"2021-12-14","2021-12-14","R4878","no"
"2023-05-10",281,129,"LOT4879_IP_2023-05-10_129","2022-09-07","IP4879","Monterey Jack Cheese",944,"H4879",47,"2022-09-07","2022-09-07","R4879","yes"
"2023-04-25",73,34,"LOT4880_IP_2023-04-25_34","2022-11-12","IP4880"," Burrata Cheese",317,"H4880",13,"2022-11-12","2022-11-12","R4880","no"
"2023-04-18",281,129,"LOT4881_IP_2023-04-18_129","2022-12-18","IP4881","Monterey Jack Cheese",943,"H4881",47,"2022-12-18","2022-12-18","R4881","yes"
"2023-05-31",265,122,"LOT4882_IP_2023-05-31_122","2022-05-31","IP4882","Jarlsberg Cheese",895,"H4882",44,"2022-05-31","2022-05-31","R4882","no"
"2023-05-20",290,134,"LOT4883_IP_2023-05-20_134","2022-07-23","IP4883","Grated Parmesan Cheese",971,"H4883",48,"2022-07-23","2022-07-23","R4883","yes"
"2023-05-23",23,11,"LOT4884_IP_2023-05-23_11","2022-07-06","IP4884","American Cheese",165,"H4884",5,"2022-07-06","2022-07-06","SP1884","no"
"2023-05-08",185,85,"LOT4885_IP_2023-05-08_85","2022-09-17","IP4885","Emmental Cheese",653,"H4885",31,"2022-09-17","2022-09-17","R4885","no"
"2023-08-02",151,70,"LOT4886_IP_2023-08-02_70","2021-08-13","IP4886","Cotija Cheese",552,"H4886",26,"2021-08-14","2021-08-14","R4886","no"
"2023-07-20",109,50,"LOT4887_IP_2023-07-20_50","2021-10-14","IP4887","Pepper Jack Cheese",424,"H4887",19,"2021-10-15","2021-10-15","R4887","no"
"2023-04-28",160,74,"LOT4888_IP_2023-04-28_74","2022-11-02","IP4888","Cotija Cheese",579,"H4888",27,"2022-11-01","2022-11-01","R4888","no"
"2023-05-12",222,102,"LOT4889_IP_2023-05-12_102","2022-08-26","IP4889","Farmer Made Organic Cheese",764,"H4889",37,"2022-08-26","2022-08-26","R4889","no"
"2023-05-08",162,75,"LOT4890_IP_2023-05-08_75","2022-09-17","IP4890","Cottage Cheese",586,"H4890",27,"2022-09-16","2022-09-16","R4890","no"
"2023-04-09",52,24,"LOT4891_IP_2023-04-09_24","2023-01-25","IP4891","Bocconcini Cheese",254,"H4891",9,"2023-01-25","2023-01-25","R4891","no"
"2023-07-16",95,44,"LOT4892_IP_2023-07-16_44","2021-11-01","IP4892","Cheddar Mix Cheese",382,"H4892",16,"2021-11-02","2021-11-02","R4892","no"
"2023-04-19",126,58,"LOT4893_IP_2023-04-19_58","2022-12-09","IP4893","Swiss Cheese",478,"H4893",22,"2022-12-09","2022-12-09","R4893","no"
"2023-04-16",108,50,"LOT4894_IP_2023-04-16_50","2022-12-25","IP4894","Pepper Jack Cheese",423,"H4894",19,"2022-12-24","2022-12-24","R4894","no"
"2023-07-06",288,132,"LOT4895_IP_2023-07-06_132","2021-12-15","IP4895","Monterey Jack Cheese",964,"H4895",48,"2021-12-16","2021-12-16","R4895","yes"
"2023-05-04",12,6,"LOT4896_IP_2023-05-04_6","2022-10-04","IP4896","Blue Cheese",132,"H4896",3,"2022-10-04","2022-10-04","R4896","no"
"2023-07-13",68,32,"LOT4897_IP_2023-07-13_32","2021-11-15","IP4897"," Burrata Cheese",301,"H4897",12,"2021-11-16","2021-11-16","R4897","no"
"2023-05-08",242,112,"LOT4898_IP_2023-05-08_112","2022-09-14","IP4898","Gruyere Cheese",827,"H4898",41,"2022-09-13","2022-09-13","R4898","no"
"2023-06-20",39,19,"LOT4899_IP_2023-06-20_19","2022-03-01","IP4899","Asiago Cheese",215,"H4899",7,"2022-03-02","2022-03-02","R4899","no"
"2023-03-27",259,119,"LOT4900_IP_2023-03-27_119","2023-03-28","IP4900","Jarlsberg Cheese",877,"H4900",43,"2023-03-27","2023-03-27","R4900","no"
"2023-05-21",88,41,"LOT4901_IP_2023-05-21_41","2022-07-15","IP4901","Cheddar Mix Cheese",361,"H4901",15,"2022-07-15","2022-07-15","R4901","no"
"2023-05-10",267,123,"LOT4902_IP_2023-05-10_123","2022-09-05","IP4902","Jarlsberg Cheese",901,"H4902",45,"2022-09-05","2022-09-05","R4902","no"
"2023-05-01",185,85,"LOT4903_IP_2023-05-01_85","2022-10-16","IP4903","Emmental Cheese",654,"H4903",31,"2022-10-16","2022-10-16","R4903","no"
"2023-07-06",219,101,"LOT4904_IP_2023-07-06_101","2021-12-14","IP4904","Farmer Made Organic Cheese",757,"H4904",37,"2021-12-15","2021-12-15","R4904","no"
"2023-06-23",272,125,"LOT4905_IP_2023-06-23_125","2022-02-16","IP4905","Limburger Cheese",916,"H4905",45,"2022-02-16","2022-02-16","R4905","yes"
"2023-04-29",283,130,"LOT4906_IP_2023-04-29_130","2022-10-29","IP4906","Monterey Jack Cheese",950,"H4906",47,"2022-10-28","2022-10-28","R4906","yes"
"2023-07-29",296,136,"LOT4907_IP_2023-07-29_136","2021-08-31","IP4907","Grated Parmesan Cheese",988,"H4907",49,"2021-09-01","2021-09-01","R4907","yes"
"2023-05-14",115,53,"LOT4908_IP_2023-05-14_53","2022-08-20","IP4908","Pepper Jack Cheese",442,"H4908",20,"2022-08-19","2022-08-19","R4908","no"
"2023-04-26",182,84,"LOT4909_IP_2023-04-26_84","2022-11-11","IP4909","Creame Cheese",646,"H4909",31,"2022-11-10","2022-11-10","R4909","no"
"2023-04-17",184,85,"LOT4910_IP_2023-04-17_85","2022-12-20","IP4910","Emmental Cheese",650,"H4910",31,"2022-12-19","2022-12-19","R4910","no"
"2023-07-12",208,96,"LOT4911_IP_2023-07-12_96","2021-11-17","IP4911","Gorgonzola Cheese",723,"H4911",35,"2021-11-17","2021-11-17","R4911","no"
"2023-05-06",185,85,"LOT4912_IP_2023-05-06_85","2022-09-23","IP4912","Emmental Cheese",654,"H4912",31,"2022-09-23","2022-09-23","R4912","no"
"2023-04-06",9,5,"LOT4913_IP_2023-04-06_5","2023-02-10","IP4913","Blue Cheese",125,"H4913",2,"2023-02-09","2023-02-09","R4913","no"
"2023-06-25",55,26,"LOT4914_IP_2023-06-25_26","2022-02-07","IP4914","Brie Cheese",264,"H4914",10,"2022-02-07","2022-02-07","R4914","no"
"2023-07-15",52,24,"LOT4915_IP_2023-07-15_24","2021-11-06","IP4915","Bocconcini Cheese",252,"H4915",9,"2021-11-06","2021-11-06","R4915","no"
"2023-06-28",238,110,"LOT4916_IP_2023-06-28_110","2022-01-23","IP4916","Gruyere Cheese",813,"H4916",40,"2022-01-24","2022-01-24","R4916","no"
"2023-06-30",231,106,"LOT4917_IP_2023-06-30_106","2022-01-13","IP4917","Halloumi Cheese",793,"H4917",39,"2022-01-13","2022-01-13","R4917","no"
"2023-06-04",73,34,"LOT4918_IP_2023-06-04_34","2022-05-14","IP4918"," Burrata Cheese",317,"H4918",13,"2022-05-14","2022-05-14","R4918","no"
"2023-07-10",227,104,"LOT4919_IP_2023-07-10_104","2021-11-26","IP4919","Halloumi Cheese",779,"H4919",38,"2021-11-26","2021-11-26","R4919","no"
"2023-05-12",248,114,"LOT4920_IP_2023-05-12_114","2022-08-26","IP4920","Havati Cheese",844,"H4920",42,"2022-08-25","2022-08-25","R4920","no"
