"Date_of_Harvesting","Harvesting_id","Farmer_Name","Subsequent_ID","Initial_Packing_ID","Item_Name","Quantity","Location_ID","Field_ID","Mobile_ID","Outbreak"
"2022-03-18","H4759","Caputo Brothers Creamery","C4759","4759","Bocconcini Cheese",246,23,8,50,"No"
"2021-11-07","H4760","Mary's Dairy Store","C4760","4760","Pepper Jack Cheese",425,50,17,109,"No"
"2021-09-24","H4761","Popping Plaza","C4761","4761","Limburger Cheese",908,124,41,270,"Yes"
"2022-11-06","H4762","Quit Sausage Cheese","C4762","4762","Feta Cheese",704,93,31,202,"No"
"2022-09-09","H4763","Nebraska Cheese Stop","C4763","4763","Havati Cheese",859,116,38,253,"Yes"
"2022-07-24","H4764","Seige at the Cheese","C4764","4764","Monterey Jack Cheese",942,129,42,281,"Yes"
"2021-09-12","H4765","Mary's Dairy Store","C4765","4765","Pepper Jack Cheese",427,51,17,110,"No"
"2022-10-02","H4766","Caputo Brothers Creamery","C4766","4766","Bocconcini Cheese",249,24,8,50,"No"
"2022-02-19","H4767","Teetu Farm Cheese","C4767","4767","Swiss Cheese",481,59,20,128,"No"
"2022-12-13","H4768","Cheese Lovers","C4768","4768","Item",968,133,43,289,"Yes"
"2021-10-10","H4769","Asus Blue Cheese","C4769","4769","Halloumi Cheese",796,107,35,232,"No"
"2022-01-06","H4770","Ananyas Dream land for Cheese","C4770","4770","Cotija Cheese",557,71,23,153,"No"
"2022-08-11","H4771","Waiter for CHeese","C4771","4771","Emmental Cheese",665,87,29,189,"No"
"2022-03-22","H4772","Quit Sausage Cheese","C4772","4772","Feta Cheese",696,92,30,199,"No"
"2021-09-20","H4773","Saputo Cheese USA Inc","C4773","4773","Asiago Cheese",204,17,6,36,"No"
"2021-09-23","H4774","Ananyas Dream land for Cheese","C4774","4774","Cotija Cheese",575,73,24,159,"No"
"2022-12-02","H4775","Item","C4775","4775","Item",987,136,44,296,"Yes"
"2022-03-25","H4776","The Flash Creamery","C4776","4776","Cheese Curds Cheese",408,48,16,103,"No"
"2022-09-26","H4777","Mary's Dairy Store","C4777","4777","Pepper Jack Cheese",423,50,17,108,"No"
"2022-04-25","H4778","Stellum Cheese Museum","C4778","4778","Gorgonzola Cheese",724,96,32,208,"No"
"2022-06-03","H4779","Seige at the Cheese","C4779","4779","Limburger Cheese",932,128,42,277,"Yes"
"2023-02-28","H4780","Quit Sausage Cheese","C4780","4780","Feta Cheese",691,91,30,197,"No"
"2021-08-22","H4781","Georges Mill Farm Artisan Cheese","C4781","4781","Blue Cheese",113,3,2,5,"No"
"2022-07-05","H4782","Nebraska Cheese Stop","C4782","4782","Havati Cheese",847,115,38,249,"Yes"
"2022-11-17","H4783","Nebraska Cheese Stop","C4783","4783","Havati Cheese",857,116,38,252,"Yes"
"2022-02-27","H4784","Clover Hill Dairy","C4784","4784","Brie Cheese",285,29,10,63,"No"
"2021-09-18","H4785","Seige at the Cheese","C4785","4785","Limburger Cheese",930,127,42,277,"Yes"
"2021-08-07","H4786","Anish's Bakery ","C4786","4786","Pepper Jack Cheese",444,53,18,115,"No"
"2022-02-25","H4787","Nebraska Cheese Stop","C4787","4787","Havati Cheese",859,116,38,253,"Yes"
"2022-12-27","H4788","waldows Cheese","C4788","4788","Cheddar Mix Cheese",359,40,14,87,"No"
"2022-12-22","H4789","Seige at the Cheese","C4789","4789","Monterey Jack Cheese",942,129,42,281,"Yes"
"2022-11-29","H4790","The Flash Creamery","C4790","4790","Cheese Curds Cheese",396,46,15,99,"No"
"2022-09-01","H4791","Bielers Cheese","C4791","4791","Mozarilla Cheese",152,9,4,18,"No"
"2022-12-10","H4792","Asus Blue Cheese","C4792","4792","Halloumi Cheese",799,107,35,233,"No"
"2022-02-05","H4793","Cheese Lovers","C4793","4793","Monterey Jack Cheese",953,131,43,284,"Yes"
"2022-06-07","H4794","Twin Oaks Cheese","C4794","4794"," Burrata Cheese",316,34,12,73,"No"
"2021-09-30","H4795","Seige at the Cheese","C4795","4795","Limburger Cheese",933,128,42,278,"Yes"
"2022-12-31","H4796","Gorilla Pop Dairy","C4796","4796","Havati Cheese",865,117,38,255,"Yes"
"2022-11-12","H4797","Twin Oaks Cheese","C4797","4797"," Burrata Cheese",316,34,12,73,"No"
"2022-03-30","H4798","The Flash Creamery","C4798","4798","Cheese Curds Cheese",397,46,16,100,"No"
"2022-06-25","H4799","Stellum Cheese Museum","C4799","4799","Gorgonzola Cheese",729,97,32,210,"No"
"2022-04-11","H4800","Cheese Wheel Plaza","C4800","4800","Creame Cheese",619,80,26,173,"No"
"2023-02-19","H4801","Teetu Farm Cheese","C4801","4801","Swiss Cheese",483,59,20,128,"No"
"2022-03-29","H4802","Welcome Cheese","C4802","4802","Halloumi Cheese",804,108,35,235,"No"
"2022-09-05","H4803","Carnival Cheese","C4803","4803","Colby Cheese",512,64,21,138,"No"
"2023-02-01","H4804","Caputo Brothers Creamery","C4804","4804","Bocconcini Cheese",246,23,8,50,"No"
"2022-05-17","H4805","Anish's Bakery ","C4805","4805","Pepper Jack Cheese",449,54,18,117,"No"
"2023-02-20","H4806","Stonyman Gourmet Farmer","IPH1806","4806","American Cheese",169,12,4,24,"No"
"2022-03-04","H4807","Surigiva Cheese Stop","C4807","4807","Camembert Cheese",348,39,13,83,"No"
"2022-10-01","H4808","Georges Mill Farm Artisan Cheese","C4808","4808","Blue Cheese",108,2,1,4,"No"
"2022-02-01","H4809","Carnival Cheese","C4809","4809","Colby Cheese",507,63,21,136,"No"
"2022-04-08","H4810","Ananyas Dream land for Cheese","C4810","4810","Cotija Cheese",552,70,23,151,"No"
"2021-08-31","H4811","Gorilla Pop Dairy","C4811","4811","Jarlsberg Cheese",880,120,39,260,"Yes"
"2022-10-05","H4812","Cheese Wheel Plaza","C4812","4812","Creame Cheese",630,82,27,177,"No"
"2022-10-13","H4813","Stellum Cheese Museum","C4813","4813","Gorgonzola Cheese",741,99,32,214,"No"
"2023-02-04","H4814","Cheese Wheel Plaza","C4814","4814","Creame Cheese",624,81,27,175,"No"
"2023-01-05","H4815","Seige at the Cheese","C4815","4815","Limburger Cheese",923,126,41,274,"Yes"
"2021-09-08","H4816","Traditional goat cheese pizza","C4816","4816","Cottage Cheese",597,77,25,166,"No"
"2022-08-31","H4817","Popping Plaza","C4817","4817","Jarlsberg Cheese",888,121,40,263,"Yes"
"2022-01-25","H4818","Waiter for CHeese","C4818","4818","Feta Cheese",687,90,30,196,"No"
"2023-01-09","H4819","Ananyas Dream land for Cheese","C4819","4819","Cotija Cheese",562,71,24,155,"No"
"2022-02-19","H4820","Teetu Farm Cheese","C4820","4820","Swiss Cheese",471,58,19,124,"No"
"2021-08-23","H4821","Caputo Brothers Creamery","C4821","4821","Bocconcini Cheese",258,25,9,54,"No"
"2022-05-22","H4822","Anish's Bakery ","C4822","4822","Swiss Cheese",462,56,19,121,"No"
"2023-02-23","H4823","Waiter for CHeese","C4823","4823","Feta Cheese",686,90,30,196,"No"
"2022-12-21","H4824","Trillium Go Cheese","C4824","4824","Emmental Cheese",651,85,28,184,"No"
"2021-08-11","H4825","Cheese Lovers","C4825","4825","Monterey Jack Cheese",955,131,43,285,"Yes"
"2022-06-21","H4826","Nebraska Cheese Stop","C4826","4826","Havati Cheese",841,114,37,247,"Yes"
"2022-02-14","H4827","Anish's Bakery ","C4827","4827","Pepper Jack Cheese",450,54,18,117,"No"
"2021-12-18","H4828","Asus Blue Cheese","C4828","4828","Halloumi Cheese",786,105,35,229,"No"
"2022-05-22","H4829","Twin Oaks Cheese","C4829","4829"," Burrata Cheese",299,31,11,67,"No"
"2021-12-25","H4830","Trillium Go Cheese","C4830","4830","Creame Cheese",644,84,28,182,"No"
"2021-08-12","H4831","Aditis CheeseCake Place","C4831","4831","Cold_Pack Cheese",541,68,23,147,"No"
"2023-01-31","H4832","Anish's Bakery ","C4832","4832","Pepper Jack Cheese",444,53,18,115,"No"
"2022-10-17","H4833","Clover Hill Dairy","C4833","4833"," Burrata Cheese",293,30,10,65,"No"
"2022-03-28","H4834","Stellum Cheese Museum","C4834","4834","Gorgonzola Cheese",722,96,31,208,"No"
"2021-08-19","H4835","Ananyas Dream land for Cheese","C4835","4835","Cotija Cheese",574,73,24,159,"No"
"2021-11-06","H4836","Ananyas Dream land for Cheese","C4836","4836","Cotija Cheese",572,73,24,158,"No"
"2022-12-23","H4837","Stonyman Gourmet Farmer","C4837","4837","Mozarilla Cheese",156,10,4,20,"No"
"2022-12-03","H4838","Carnival Cheese","C4838","4838","Colby Cheese",506,63,21,136,"No"
"2022-11-19","H4839","Caputo Brothers Creamery","C4839","4839","Bocconcini Cheese",249,24,8,50,"No"
"2021-11-13","H4840","Twin Oaks Cheese","C4840","4840"," Burrata Cheese",312,33,11,71,"No"
"2021-08-20","H4841","Saputo Cheese USA Inc","IPH1841","4841","American Cheese",185,14,5,29,"No"
"2023-01-15","H4842","Traditional goat cheese pizza","C4842","4842","Cottage Cheese",602,77,26,168,"No"
"2022-03-03","H4843","The Great Cheese","C4843","4843","Bocconcini Cheese",233,21,8,45,"No"
"2022-08-09","H4844","Cheese Lovers","C4844","4844","Monterey Jack Cheese",950,130,43,283,"Yes"
"2022-09-08","H4845","Georges Mill Farm Artisan Cheese","C4845","4845","Blue Cheese",110,3,1,4,"No"
"2022-05-20","H4846","Ananyas Dream land for Cheese","C4846","4846","Cotija Cheese",574,73,24,158,"No"
"2023-01-27","H4847","International Cheese Market","C4847","4847","Farmer Made Organic Cheese",771,103,34,224,"No"
"2022-07-08","H4848","Ananyas Dream land for Cheese","C4848","4848","Cotija Cheese",561,71,24,154,"No"
"2022-12-12","H4849","Seige at the Cheese","C4849","4849","Limburger Cheese",925,127,41,275,"Yes"
"2022-10-24","H4850","Cheese Wheel Plaza","C4850","4850","Creame Cheese",617,80,26,173,"No"
"2022-07-17","H4851","Nebraska Cheese Stop","C4851","4851","Havati Cheese",844,114,37,248,"Yes"
"2021-09-04","H4852","Gorilla Pop Dairy","C4852","4852","Havati Cheese",863,117,38,255,"Yes"
"2022-01-27","H4853","Quit Sausage Cheese","C4853","4853","Gorgonzola Cheese",715,95,31,205,"No"
"2022-02-01","H4854","The Flash Creamery","C4854","4854","Cheese Curds Cheese",398,46,16,100,"No"
"2022-10-15","H4855","Aditis CheeseCake Place","C4855","4855","Cold_Pack Cheese",548,69,23,150,"No"
"2022-12-05","H4856","International Cheese Market","C4856","4856","Farmer Made Organic Cheese",755,101,33,219,"No"
"2023-01-14","H4857","The Flash Creamery","C4857","4857","Cheese Curds Cheese",400,47,16,101,"No"
"2022-04-24","H4858","Asus Blue Cheese","C4858","4858","Halloumi Cheese",790,106,35,230,"No"
"2021-12-29","H4859","Twin Oaks Cheese","C4859","4859"," Burrata Cheese",300,31,11,67,"No"
"2023-02-17","H4860","Quit Sausage Cheese","C4860","4860","Feta Cheese",708,94,31,203,"No"
"2023-02-24","H4861","Clover Hill Dairy","C4861","4861","Brie Cheese",275,28,10,59,"No"
"2022-04-18","H4862","Cheese Wheel Plaza","C4862","4862","Creame Cheese",628,81,27,177,"No"
"2022-01-21","H4863","Quit Sausage Cheese","C4863","4863","Feta Cheese",709,94,31,203,"No"
"2022-02-10","H4864","Traditional goat cheese pizza","C4864","4864","Cottage Cheese",592,76,25,164,"No"
"2022-04-16","H4865","Mary's Dairy Store","C4865","4865","Pepper Jack Cheese",432,52,17,111,"No"
"2022-05-05","H4866","Surigiva Cheese Stop","C4866","4866","Camembert Cheese",329,36,12,77,"No"
"2022-11-19","H4867","The Great Cheese","C4867","4867","Bocconcini Cheese",231,21,7,45,"No"
"2022-07-15","H4868","Asus Blue Cheese","C4868","4868","Halloumi Cheese",799,107,35,233,"No"
"2022-12-08","H4869","Quit Sausage Cheese","C4869","4869","Feta Cheese",707,93,31,203,"No"
"2022-02-25","H4870","Asus Blue Cheese","C4870","4870","Halloumi Cheese",792,106,35,231,"No"
"2021-10-26","H4871","The Great Cheese","C4871","4871","Asiago Cheese",222,20,7,41,"No"
"2022-06-05","H4872","Stonyman Gourmet Farmer","C4872","4872","Mozarilla Cheese",157,10,4,20,"No"
"2021-12-04","H4873","Cheese Wheel Plaza","C4873","4873","Cottage Cheese",607,78,26,170,"No"
"2023-01-29","H4874","Surigiva Cheese Stop","C4874","4874","Camembert Cheese",343,38,13,82,"No"
"2022-01-26","H4875","Georges Mill Farm Artisan Cheese","C4875","4875","Blue Cheese",114,3,2,6,"No"
"2022-04-15","H4876","Waiter for CHeese","C4876","4876","Feta Cheese",684,90,30,195,"No"
"2021-09-22","H4877","International Cheese Market","C4877","4877","Farmer Made Organic Cheese",748,100,33,216,"No"
"2021-12-05","H4878","Cheese Wheel Plaza","C4878","4878","Creame Cheese",634,82,27,178,"No"
"2022-08-19","H4879","Cheese Lovers","C4879","4879","Monterey Jack Cheese",944,129,42,281,"Yes"
"2022-10-22","H4880","Twin Oaks Cheese","C4880","4880"," Burrata Cheese",317,34,12,73,"No"
"2022-11-25","H4881","Seige at the Cheese","C4881","4881","Monterey Jack Cheese",943,129,42,281,"Yes"
"2022-05-16","H4882","Popping Plaza","C4882","4882","Jarlsberg Cheese",895,122,40,265,"Yes"
"2022-07-06","H4883","Cheese Lovers","C4883","4883","Item",971,134,44,290,"Yes"
"2022-06-20","H4884","Stonyman Gourmet Farmer","IPH1884","4884","American Cheese",165,11,4,23,"No"
"2022-08-29","H4885","Trillium Go Cheese","C4885","4885","Emmental Cheese",653,85,28,185,"No"
"2021-08-09","H4886","Ananyas Dream land for Cheese","C4886","4886","Cotija Cheese",552,70,23,151,"No"
"2021-10-08","H4887","Mary's Dairy Store","C4887","4887","Pepper Jack Cheese",424,50,17,109,"No"
"2022-10-12","H4888","Traditional goat cheese pizza","C4888","4888","Cotija Cheese",579,74,24,160,"No"
"2022-08-07","H4889","International Cheese Market","C4889","4889","Farmer Made Organic Cheese",764,102,33,222,"No"
"2022-08-28","H4890","Traditional goat cheese pizza","C4890","4890","Cottage Cheese",586,75,25,162,"No"
"2023-01-01","H4891","Caputo Brothers Creamery","C4891","4891","Bocconcini Cheese",254,24,9,52,"No"
"2021-10-26","H4892","The Flash Creamery","C4892","4892","Cheddar Mix Cheese",382,44,15,95,"No"
"2022-11-17","H4893","Teetu Farm Cheese","C4893","4893","Swiss Cheese",478,58,19,126,"No"
"2022-12-02","H4894","Mary's Dairy Store","C4894","4894","Pepper Jack Cheese",423,50,17,108,"No"
"2021-12-07","H4895","Cheese Lovers","C4895","4895","Monterey Jack Cheese",964,132,43,288,"Yes"
"2022-09-14","H4896","Bielers Cheese","C4896","4896","Blue Cheese",132,6,3,12,"No"
"2021-11-08","H4897","Twin Oaks Cheese","C4897","4897"," Burrata Cheese",301,32,11,68,"No"
"2022-08-25","H4898","Welcome Cheese","C4898","4898","Gruyere Cheese",827,112,37,242,"Yes"
"2022-02-18","H4899","The Great Cheese","C4899","4899","Asiago Cheese",215,19,7,39,"No"
"2023-03-01","H4900","Gorilla Pop Dairy","C4900","4900","Jarlsberg Cheese",877,119,39,259,"Yes"
"2022-06-28","H4901","waldows Cheese","C4901","4901","Cheddar Mix Cheese",361,41,14,88,"No"
"2022-08-17","H4902","Popping Plaza","C4902","4902","Jarlsberg Cheese",901,123,40,267,"Yes"
"2022-09-26","H4903","Trillium Go Cheese","C4903","4903","Emmental Cheese",654,85,28,185,"No"
"2021-12-06","H4904","International Cheese Market","C4904","4904","Farmer Made Organic Cheese",757,101,33,219,"No"
"2022-02-05","H4905","Seige at the Cheese","C4905","4905","Limburger Cheese",916,125,41,272,"Yes"
"2022-10-08","H4906","Cheese Lovers","C4906","4906","Monterey Jack Cheese",950,130,43,283,"Yes"
"2021-08-27","H4907","Item","C4907","4907","Item",988,136,44,296,"Yes"
"2022-08-01","H4908","Anish's Bakery ","C4908","4908","Pepper Jack Cheese",442,53,18,115,"No"
"2022-10-20","H4909","Trillium Go Cheese","C4909","4909","Creame Cheese",646,84,28,182,"No"
"2022-11-27","H4910","Trillium Go Cheese","C4910","4910","Emmental Cheese",650,85,28,184,"No"
"2021-11-09","H4911","Stellum Cheese Museum","C4911","4911","Gorgonzola Cheese",723,96,31,208,"No"
"2022-09-03","H4912","Trillium Go Cheese","C4912","4912","Emmental Cheese",654,85,28,185,"No"
"2023-01-16","H4913","Georges Mill Farm Artisan Cheese","C4913","4913","Blue Cheese",125,5,2,9,"No"
"2022-01-28","H4914","Caputo Brothers Creamery","C4914","4914","Brie Cheese",264,26,9,55,"No"
"2021-10-30","H4915","Caputo Brothers Creamery","C4915","4915","Bocconcini Cheese",252,24,8,52,"No"
"2022-01-13","H4916","Welcome Cheese","C4916","4916","Gruyere Cheese",813,110,36,238,"No"
"2022-01-03","H4917","Asus Blue Cheese","C4917","4917","Halloumi Cheese",793,106,35,231,"No"
"2022-04-30","H4918","Twin Oaks Cheese","C4918","4918"," Burrata Cheese",317,34,12,73,"No"
"2021-11-18","H4919","Asus Blue Cheese","C4919","4919","Halloumi Cheese",779,104,34,227,"No"
"2022-08-07","H4920","Nebraska Cheese Stop","C4920","4920","Havati Cheese",844,114,37,248,"Yes"
"2022-06-02","H4921","Clover Hill Dairy","C4921","4921","Brie Cheese",283,29,10,62,"No"
"2022-04-05","H4922","Nebraska Cheese Stop","C4922","4922","Havati Cheese",858,116,38,253,"Yes"
"2022-10-16","H4923","Nebraska Cheese Stop","C4923","4923","Havati Cheese",847,115,38,249,"Yes"
"2022-06-18","H4924","International Cheese Market","C4924","4924","Farmer Made Organic Cheese",770,103,34,223,"No"
"2021-11-28","H4925","Asus Blue Cheese","C4925","4925","Halloumi Cheese",782,105,34,227,"No"
"2022-10-23","H4926","Gorilla Pop Dairy","C4926","4926","Jarlsberg Cheese",885,121,39,262,"Yes"
"2022-10-05","H4927","Aditis CheeseCake Place","C4927","4927","Cold_Pack Cheese",528,66,22,143,"No"
"2022-11-14","H4928","Georges Mill Farm Artisan Cheese","C4928","4928","Blue Cheese",118,4,2,7,"No"
"2022-11-23","H4929","Aditis CheeseCake Place","C4929","4929","Cold_Pack Cheese",532,67,22,144,"No"
"2021-12-09","H4930","Quit Sausage Cheese","C4930","4930","Feta Cheese",703,93,30,201,"No"
"2021-11-24","H4931","Cheese Lovers","C4931","4931","Monterey Jack Cheese",952,131,43,284,"Yes"
"2022-04-20","H4932","Nebraska Cheese Stop","C4932","4932","Havati Cheese",848,115,38,250,"Yes"
"2022-07-20","H4933","Welcome Cheese","C4933","4933","Gruyere Cheese",819,110,36,240,"No"
"2022-10-11","H4934","Mary's Dairy Store","C4934","4934","Pepper Jack Cheese",437,52,17,113,"No"
"2022-12-27","H4935","Quit Sausage Cheese","C4935","4935","Feta Cheese",697,92,30,199,"No"
"2022-04-10","H4936","Waiter for CHeese","C4936","4936","Emmental Cheese",664,87,29,188,"No"
"2021-12-08","H4937","Surigiva Cheese Stop","C4937","4937","Camembert Cheese",341,38,13,81,"No"
"2021-10-21","H4938","Georges Mill Farm Artisan Cheese","C4938","4938","Blue Cheese",115,3,2,6,"No"
"2022-02-23","H4939","Stonyman Gourmet Farmer","C4939","4939","Mozarilla Cheese",157,10,4,20,"No"
"2022-10-25","H4940","The Flash Creamery","C4940","4940","Cheddar Mix Cheese",383,44,15,95,"No"
"2021-12-16","H4941","International Cheese Market","C4941","4941","Farmer Made Organic Cheese",771,103,34,224,"No"
"2022-05-02","H4942","Nebraska Cheese Stop","C4942","4942","Gruyere Cheese",836,113,37,245,"Yes"
"2022-04-16","H4943","Traditional goat cheese pizza","C4943","4943","Cottage Cheese",593,76,25,165,"No"
"2022-11-15","H4944","Asus Blue Cheese","C4944","4944","Halloumi Cheese",791,106,35,231,"No"
"2022-11-16","H4945","Popping Plaza","C4945","4945","Jarlsberg Cheese",889,121,40,263,"Yes"
"2022-07-13","H4946","International Cheese Market","C4946","4946","Farmer Made Organic Cheese",767,102,34,223,"No"
"2022-05-24","H4947","Item","C4947","4947","Item",992,137,45,297,"Yes"
"2022-09-09","H4948","Surigiva Cheese Stop","C4948","4948","Camembert Cheese",329,36,12,77,"No"
"2022-01-23","H4949","Georges Mill Farm Artisan Cheese","C4949","4949","Blue Cheese",109,2,1,4,"No"
"2021-12-13","H4950","Popping Plaza","C4950","4950","Jarlsberg Cheese",903,123,40,268,"Yes"
"2022-06-19","H4951","Asus Blue Cheese","C4951","4951","Halloumi Cheese",788,106,35,229,"No"
"2022-05-21","H4952","Popping Plaza","C4952","4952","Limburger Cheese",913,125,41,271,"Yes"
"2022-02-09","H4953","Trillium Go Cheese","C4953","4953","Emmental Cheese",657,86,28,186,"No"
"2022-12-07","H4954","Cheese Lovers","C4954","4954","Item",970,133,44,290,"Yes"
"2022-02-04","H4955","Item","C4955","4955","Item",975,134,44,292,"Yes"
"2023-01-17","H4956","Surigiva Cheese Stop","C4956","4956","Camembert Cheese",330,36,12,78,"No"
"2022-01-26","H4957","The Great Cheese","C4957","4957","Bocconcini Cheese",233,21,8,45,"No"
"2021-10-25","H4958","Trillium Go Cheese","C4958","4958","Creame Cheese",636,83,27,179,"No"
"2022-09-27","H4959","Quit Sausage Cheese","C4959","4959","Feta Cheese",700,92,30,200,"No"
"2022-08-16","H4960","Traditional goat cheese pizza","C4960","4960","Cotija Cheese",582,74,25,161,"No"
"2021-08-13","H4961","Stellum Cheese Museum","C4961","4961","Gorgonzola Cheese",741,99,32,214,"No"
